input_store_id,1,2,3,4,5,6,7,8,9,10
3712,10033,12024,3353,4602,15423,14722,2212,7823,4009,14020
3716,11493,10184,10929,11952,11492,6106,14548,17744,7762,16607
3718,9452,9641,10189,14821,8763,8206,7494,4245,10248,9567
3721,696,3616,7746,6306,5681,14080,8110,5895,13927,6873
3722,2906,7190,10506,3833,16810,1276,5208,9320,13714,17467
3723,3457,15049,599,13143,11684,470,2390,13861,2355,14620
3724,4006,4225,16815,218,783,206,16245,1266,15965,18434
3725,16650,9914,2442,9722,8005,3457,18340,1510,15459,10686
3726,14873,2229,1886,5639,17460,13321,11244,3102,8094,1520
3727,6123,218,4866,15965,7862,4006,1266,4225,2847,16815
3728,9932,7247,5896,6871,257,10290,7583,5585,6773,7614
3729,13321,2229,9079,2270,8817,3276,11147,4266,13571,9938
3731,4445,14513,13766,14037,5473,3949,8438,4130,14056,6664
3732,8760,15261,8993,10973,240,9265,11153,7966,8078,15035
3734,1874,1090,3707,7975,7857,1234,6620,1363,748,430
3737,1753,4120,3574,8910,4145,4926,4037,6783,13812,16733
3740,2201,7048,5311,1360,10620,1528,4593,16495,14100,6152
3741,3747,11131,16782,8475,3511,15596,4761,15187,15153,13434
3744,3588,7879,6231,8954,11845,13779,8817,2516,17422,3418
3747,2082,13434,11327,3868,3511,16782,14695,15315,10241,8299
3749,9071,5312,17771,13154,13644,3276,7589,10201,15748,3614
3754,8651,574,9435,10260,11362,14242,18108,6045,852,11005
3755,13403,503,4964,6209,2073,188,13925,2517,902,11953
3756,11913,5844,18010,15426,6277,8635,3106,8023,10063,4064
3757,4820,7247,15521,18118,14299,3728,6398,3433,14110,1817
3759,16175,18426,17990,15264,7660,15909,15143,16510,2368,7383
3764,15376,13590,9056,14985,6397,13800,4194,7133,13443,7621
3765,16068,13086,18293,18217,15049,9992,11402,754,8171,15768
3768,16549,13701,14840,14551,4835,10614,15969,7781,13069,14051
3769,16714,13108,12117,15389,15183,14302,3909,18134,10117,16741
3770,4538,15620,14215,4982,9581,5370,14741,13233,17511,6258
3771,18365,5515,3565,3233,2447,9257,2452,5732,2505,13714
3775,1756,209,1862,5324,9885,2006,8740,505,5997,13509
3777,7595,16268,18230,8315,1417,801,7337,17761,9819,16484
3780,17963,14013,18026,7212,9739,110,3018,13350,6859,11826
3783,5551,3990,8258,15508,17633,11153,1291,7117,14095,3034
3784,2475,13668,91,4093,13117,17792,15325,15540,11527,8113
3785,3967,5338,5701,3775,11289,5187,10350,10602,13294,4362
3787,10031,14446,17928,13896,10075,11581,2907,5470,6871,17833
3788,1064,838,108,11220,8730,533,10504,12182,666,3851
3792,13256,5734,3618,15637,6162,11392,4323,15775,12184,6444
3793,1754,1513,13319,84,8758,13853,435,117,2853,13597
3794,8707,17816,4711,16898,17527,16327,8513,2664,13122,16021
3797,1309,3611,2335,919,24,6545,4162,6823,552,5210
3799,13555,8184,9037,16544,5981,6518,4453,13902,12037,4108
3801,4249,10866,233,117,15076,418,13597,11016,12043,3632
3802,4271,8799,15637,5747,4114,15115,4140,7401,625,15184
3803,11891,15521,6651,15072,6050,13880,13099,13771,2904,15615
3804,4896,15629,17422,10315,1529,16516,9765,1622,7455,2505
3805,18062,13697,9877,10433,2064,7056,16510,17420,6397,13396
3806,14415,17650,14454,3013,12150,5091,16620,2281,15282,829
3811,1649,16171,13971,13809,7969,9260,11227,14416,13217,15964
3812,18374,4162,6353,14597,8790,6209,10821,9103,9844,16269
3813,11427,15080,13020,2457,13078,8696,9693,10983,369,5878
3815,16154,8094,9064,1886,353,6400,778,7564,15115,16413
3817,17663,9618,15023,16245,9597,3485,778,8003,7408,13152
3819,10827,1064,5515,3163,10445,13977,5938,1781,16604,9084
3822,1833,1655,14100,910,8026,18358,5243,317,15698,5420
3825,382,841,12129,725,12158,8028,10055,9784,7895,1079
3827,15375,8183,8852,9559,4575,11680,15748,8003,18177,1462
3828,2442,6102,11032,1918,16291,8027,3725,10911,10904,16483
3829,4974,15044,492,91,7021,10415,5523,15436,13045,5596
3830,4830,3117,14536,9432,13081,9435,10905,1150,11005,18333
3833,7547,5880,852,4575,1065,10204,829,6868,7384,6224
3835,16748,9844,4162,964,5218,9310,18374,670,492,13045
3836,12165,15981,5018,15463,13998,14837,14993,16770,7218,17788
3839,7176,5623,1770,9432,1938,1150,14339,10846,5734,15347
3841,16465,16230,18483,1033,3361,3118,1098,18176,8016,16749
3845,12106,12003,2505,16877,14932,9641,7156,10142,9538,5451
3846,6455,14834,3920,10872,9326,8586,15218,5737,4327,15099
3848,2002,14376,8746,7735,187,8077,3929,6796,7654,6193
3851,2461,3255,3178,13911,13992,2006,698,5013,1647,1862
3853,14715,3239,11488,18369,6910,8813,7593,5645,10905,928
3854,5531,6402,6045,4204,3754,15901,15365,10230,8651,11892
3856,6583,7132,16234,2459,6729,12130,5515,14819,3565,7665
3858,18435,11140,15927,659,10999,16427,6446,754,9992,14308
3859,931,15885,4285,1415,4749,11302,3964,11937,13152,16610
3861,9122,8546,13149,4653,8781,13646,14810,11362,7080,6867
3862,14990,13217,14274,7058,7781,14621,15567,13104,6325,9381
3863,6381,15835,3261,17894,5854,6429,16170,11385,16340,14894
3864,2214,8139,11892,15888,5669,3122,5489,356,5104,1212
3866,7893,418,14629,1545,962,16360,16369,4416,5185,13326
3868,2082,16615,13434,7593,2505,18580,7202,8813,16877,6630
3871,10205,13437,2098,6124,3017,9877,3622,2064,8405,17395
3872,9270,3926,6781,2338,10888,5252,4298,10405,15372,15411
3873,158,8024,227,7087,10954,212,169,4153,5398,235
3874,16140,9844,13911,4162,11869,5306,4612,13045,12109,5692
3875,16295,3978,3983,15650,8967,3576,1879,13271,8833,7954
3877,3176,5657,16608,4350,11527,14442,15662,7912,15030,13122
3881,12075,13948,15271,7170,11247,7753,16101,6998,16451,8909
3883,902,2517,3234,9399,670,4162,9977,3755,8790,11027
3884,942,14251,3224,4489,9501,8183,14255,2790,11415,15748
3886,3271,14731,15013,7574,3511,13434,9191,9025,8299,7398
3887,6334,18093,6231,13779,17637,8833,15171,11363,10982,18154
3888,11971,13800,18274,16431,10499,5942,9370,4194,13590,14965
3890,6686,73,370,8912,1033,8024,14385,1545,16230,18432
3892,6000,8624,13474,5006,14173,10149,8780,7662,469,4799
3893,11470,6729,7132,15628,5696,9447,7140,4169,5113,11770
3895,16384,15365,8026,1655,4716,17825,1188,5243,3578,1360
3896,14541,3546,4032,8240,4813,4816,7225,15575,1538,1839
3898,9387,15981,14505,11984,7218,14669,10735,13379,4389,5198
3902,16175,17571,3955,15958,14663,8670,11131,15047,4389,15981
3905,16147,6716,16437,6714,2084,5095,6640,3419,10897,6323
3906,304,1846,8774,6620,2405,14544,4630,7673,5691,4438
3907,11964,15736,10615,4487,9740,10343,8569,15985,8101,17839
3909,14673,7035,11205,10554,9121,13433,11737,11359,6270,13207
3910,14,9187,7599,14929,7438,16151,6193,9834,9116,17560
3911,7064,3822,5420,4093,6598,2773,1833,2475,8210,8954
3915,7589,6282,7459,13051,10943,5864,8524,15785,4868,5539
3916,4726,14935,15390,10019,18163,15436,14513,11194,15326,16767
3917,10171,2821,5938,14811,14042,17983,1943,1518,6919,3964
3919,14693,8732,4438,3616,5204,10238,18174,8202,15562,18208
3920,10816,2235,15191,10267,4245,13388,583,8753,9624,18206
3921,15559,11218,11106,10201,10112,17771,16245,9597,1529,15748
3923,16610,9210,17663,16798,1769,7462,7510,4689,13948,4067
3924,15523,2900,3592,2664,7828,3103,13470,18395,3594,10868
3926,6781,10888,9270,2338,3872,17310,1182,16297,15372,9449
3927,15547,16012,1774,1974,4177,7606,1430,6011,15446,7332
3928,9370,6091,18274,4695,10767,10499,5750,16227,14098,18426
3929,9116,15042,108,1025,11220,3233,10469,9187,5682,1064
3930,4616,2662,5605,14783,11826,509,8326,6452,14100,15331
3940,2896,16479,15064,16326,6665,12021,6906,9853,4334,8243
3943,5537,7129,3688,4816,73,15505,6932,8758,18319,6755
3944,14215,18339,7142,15606,8237,16167,15327,7133,3770,8582
3946,17368,5493,5355,469,7076,13924,5934,15349,8203,15011
3948,7306,7997,13045,15044,8854,3784,9977,5596,5377,11194
3949,4445,17388,16697,13978,13816,1462,10816,14042,5330,8954
3950,15965,16169,15895,14189,6302,1518,218,3467,8790,13152
3951,6867,14548,11362,17527,10982,11754,9241,4350,4711,15531
3954,8068,2993,10680,16224,18205,7093,13024,7654,9787,7030
3955,2098,3622,9651,16175,6705,8523,6251,13963,9650,11331
3956,1770,1150,6223,5393,11340,4896,9112,15775,15531,15629
3957,206,4225,6904,8740,185,1266,16815,15646,218,18379
3958,356,4489,15559,5709,11415,11106,2790,15434,9833,3962
3961,1689,2270,1445,9084,6652,725,4114,9102,11321,11454
3962,5709,14255,1669,6033,14309,2748,2790,17771,11415,9138
3964,1484,15198,829,4642,686,6568,12150,5849,3641,3319
3965,13388,8998,5439,10905,9719,14805,16045,5600,13570,11321
3967,1943,10350,1769,4371,6561,10196,8998,2103,13131,4210
3968,5615,6121,14496,13379,8648,7218,13405,5952,3398,17788
3969,16233,5306,13081,9618,2193,1942,13152,17771,14873,3817
3972,1512,5672,4054,4942,337,1776,2328,9203,6269,10049
3977,11856,13433,16356,14664,5541,11897,14113,11029,18093,3887
3978,3117,8362,10980,6915,7526,14536,1529,18115,3614,12198
3979,7156,2373,6630,16877,3747,15104,4238,16045,11321,13792
3980,17832,13499,1619,14408,15365,13998,15866,8359,13525,9841
3982,6334,13204,14543,13922,8938,11686,5249,10701,7570,3887
3983,16295,3342,9140,13271,7896,5044,14212,11539,11830,15779
3984,6167,13926,5496,10320,9260,15547,5454,17674,11022,4200
3985,9785,7876,1943,10350,8337,7668,4362,3967,9544,2317
3987,5671,2661,7855,6214,3643,14953,8279,13937,13365,10545
3988,4285,17737,7151,8852,13146,11218,3633,13051,15375,13321
3990,13323,7117,4663,5711,11153,5111,1125,4768,15980,9609
3991,9080,1647,14732,748,6567,9409,10490,9199,4823,6336
3995,157,671,5356,10670,5114,2684,977,15411,8203,11793
3998,17571,9663,14067,15596,11131,15099,16311,18427,4885,7074
3999,11722,3055,6065,3646,17507,15151,6202,17429,15620,8953
4000,9296,14251,3884,6717,180,13566,2514,5709,12021,2165
4002,16183,10006,5605,13643,110,3018,3780,14361,11826,15382
4005,10343,3967,15695,10701,13388,10350,15442,8977,17361,11321
4006,18434,8255,9138,206,14311,218,594,8940,8740,4225
4007,10943,12109,6998,13948,7170,8854,14921,8790,2270,6155
4009,12024,15423,2212,3353,10033,4602,7823,4153,2143,14020
4010,5325,8337,18230,9244,16516,5797,1758,9324,3167,7860
4011,14160,5628,5196,11260,8412,10396,13886,10478,14842,14178
4014,15807,8057,6757,1507,5327,209,5478,838,1798,2866
4015,14607,9825,9032,15436,8566,100,2773,492,5377,15689
4017,2690,429,10795,4147,3320,7691,6483,4575,6568,9296
4018,3896,14541,13035,8783,15575,3890,4816,16401,10449,171
4019,10066,2167,1292,211,92,368,2733,14518,1111,11877
4020,12109,16241,4964,2284,11319,13613,8446,4451,6209,10943
4022,831,11262,826,10594,4781,1593,9065,4145,17478,5625
4023,4273,9379,4461,9016,4127,14970,11595,3677,3678,5625
4025,16666,1090,159,11009,8705,7270,15958,6669,9044,7854
4026,17502,11375,10072,10718,8839,8248,8967,13943,13864,17920
4030,6338,1529,15948,16823,11218,2103,2582,14873,2300,13081
4032,154,3546,13391,73,6755,15755,292,309,5687,9513
4033,3839,353,15741,10689,11811,10734,3614,1529,3749,13872
4034,1690,15589,1250,3044,914,10180,9045,11472,17918,8789
4036,15628,9962,16234,2459,5451,11770,13562,13414,12003,9149
4037,8910,16220,9224,3737,4926,3574,6914,1753,11718,5047
4040,4929,1753,4273,1705,4023,11595,6445,13994,8841,4022
4046,14431,13024,3620,5690,9539,2255,2420,7999,10680,14232
4048,13115,10997,14670,14958,9206,11382,7481,10344,5479,16210
4050,13067,5640,14037,7868,1147,1462,1241,4485,9016,3884
4054,3988,1669,5300,14243,9442,10201,6155,10082,10094,11218
4055,10715,10662,17407,5600,337,5509,16484,15053,8977,15418
4060,9112,15775,3276,15342,6444,14643,8940,4266,1407,13051
4061,9370,5942,15892,7660,9650,8219,12001,5524,13963,13214
4062,17788,11516,5527,15264,2856,6145,16224,14857,9650,9273
4063,2838,5013,5306,11869,9374,1519,4257,10401,9950,14037
4064,11321,4371,1445,13388,16453,6561,13665,7951,12150,13829
4065,2742,327,2540,706,2449,10544,15107,13902,10489,12037
4066,9819,14336,3965,10662,15736,15985,6029,1919,2801,7018
4067,12147,7215,5431,16610,10795,17909,6143,5330,3673,6231
4069,15776,4445,3784,9752,15648,11157,13009,18140,8780,11394
4070,2582,8909,8446,14282,9534,9079,14328,9938,13321,13068
4074,7016,11909,18126,9957,5711,18131,10961,6961,15402,6001
4078,12106,10321,9199,601,7455,9871,16775,3167,10145,8080
4081,11444,16549,5047,14840,13701,1802,15409,10614,16397,15969
4084,3962,7,9575,10477,11975,1669,17771,15544,3418,3827
4085,15746,7089,15391,17826,13404,2139,5637,8348,7828,11558
4088,402,8858,11619,5874,3045,6979,18055,8172,10614,11275
4089,5410,6743,13229,10254,13899,2453,10288,10681,1301,2433
4091,15872,6222,14299,18118,11310,6599,6773,6451,8043,10506
4092,5374,2237,10705,1778,15339,10264,9830,18307,7106,16309
4093,5420,2475,14100,6269,7765,100,13668,6598,11845,2831
4094,14931,10349,8545,1529,4581,4896,9008,15259,10315,10907
4097,6935,3618,7401,13256,4140,14419,5747,5734,7168,15637
4098,2844,15116,14107,15448,1537,11225,1526,1005,4995,9880
4106,4162,16169,15044,9844,13045,13911,6353,18374,16140,10943
4107,1064,13582,4183,8746,16803,2771,6193,108,386,5473
4108,9582,11955,8880,4831,8148,2256,16104,17765,13056,3566
4110,16383,12101,7556,14998,5265,11910,10589,10668,10471,10849
4111,11162,11259,10544,4538,4982,3770,14215,3017,6258,14741
4112,139,1418,6367,6609,14670,3124,13381,9729,1644,212
4113,7042,13714,16309,4642,10020,13578,13044,17724,1935,16592
4114,6630,15115,7401,16154,2270,11340,4562,4808,625,9432
4119,18370,1739,612,10065,7809,15564,6891,532,8185,2498
4120,9446,17370,6783,3574,16733,10886,1849,3737,16215,1871
4121,5539,6169,5703,15434,4454,11895,15748,8852,14027,18045
4123,14238,4451,11975,7958,8954,13801,11845,16494,17557,4350
4125,4628,8804,6730,13283,14795,4127,10065,10015,2461,691
4127,14970,9379,4461,1778,691,3522,3478,9612,1427,12182
4128,7612,6600,11806,11106,17423,2516,5933,1462,4489,356
4130,11823,10929,6334,14594,14010,4451,2852,3887,14743,13801
4131,6875,10423,8917,11555,12158,4611,6382,5851,8763,455
4134,5637,9576,6613,14434,16335,5221,5457,6106,6608,7794
4136,17930,11873,2724,1993,2659,2136,14911,1237,5605,15919
4137,9858,9871,7401,2447,6336,2452,9199,14799,15123,8813
4139,15137,16114,18321,17725,12062,15842,10390,5169,7744,3542
4140,15184,7401,6935,5747,3618,11144,4808,7168,15637,15123
4141,8822,2875,71,10409,9507,10927,14447,274,5551,8643
4144,7292,5769,14826,14682,10063,4620,1291,11909,9392,10672
4145,1753,4022,7208,3737,3574,6783,4781,4926,8910,16733
4147,5892,3467,2748,4470,13051,10136,976,14514,10019,3276
4149,7746,3721,11017,16840,3593,9214,6485,8110,5265,11208
4150,17650,15888,15282,6567,9690,13013,13558,7234,16620,5208
4151,10956,7501,7319,13707,8657,1495,14722,7012,10021,7752
4153,4009,3353,2212,10033,4602,7926,15423,212,14958,14722
4154,11106,3320,17261,2328,2281,10980,5176,14311,15328,6155
4157,8712,10686,1549,18517,8366,18293,8118,11032,16627,2517
4158,5265,10668,12169,14364,18268,10831,10672,6290,10025,14482
4159,16177,13913,14636,1792,910,16729,13547,5377,17547,5466
4161,15273,11936,10184,11952,6867,1484,6985,10982,5201,6231
4162,18374,13045,16140,9844,13911,6353,15044,3883,670,14597
4163,7606,11691,15382,4002,18395,1220,831,1430,7912,2900
4166,16643,5981,17752,6092,15107,2838,4583,14732,1519,6338
4168,9310,18374,3545,14975,13045,5377,3812,5306,4162,10943
4169,11525,11802,10923,5952,13340,11151,3437,3954,11470,4599
4172,4859,2840,13963,11214,6145,9651,5527,15046,16432,2368
4173,4815,15438,7762,5330,4846,11363,9374,10003,16701,18083
4175,15629,13081,16101,6147,3117,6143,8781,13028,10262,16516
4176,16215,2563,6613,6607,10638,1637,3476,17410,13122,10594
4177,15547,11249,7332,11633,6167,15294,10320,3613,6325,1974
4180,5695,16170,11454,10028,6733,10128,15849,14821,8248,18154
4181,8279,1276,14524,18430,3987,9320,5671,2956,2734,7394
4182,9231,17944,15402,10589,6290,9066,8859,18039,13684,4727
4183,4485,13714,4843,3177,11049,2774,9950,16803,308,11494
4185,10982,11952,10184,14548,16607,11754,6231,11493,3951,9051
4186,13413,3034,16232,6228,8258,13602,8316,5114,8798,17315
4188,2366,16828,15698,10268,1885,317,174,17503,9310,441
4191,11100,14853,1622,13154,16356,16429,17920,8248,17313,11936
4193,14840,1802,16034,7138,14856,13701,11422,7434,7433,11327
4194,14965,14005,7163,6397,8098,7865,16431,18071,3526,13800
4195,15327,8551,18039,3764,5606,7133,17529,7865,5242,16395
4200,13217,1836,5496,9260,15567,11742,10115,17674,3984,8090
4201,18080,13044,4319,13774,16170,8938,7106,13175,8839,14674
4202,14723,18163,15689,17547,3315,4159,17411,6328,11522,8731
4204,6045,6402,14291,10151,10230,629,16451,17896,5104,15365
4208,10280,15973,10033,14020,16699,12024,3353,2143,2212,3712
4210,10010,8334,15630,10863,6561,2103,18440,6630,4896,7156
4211,13278,2262,18126,13671,6331,17491,5335,7292,10952,13493
4212,17983,15259,9544,10220,15282,3052,17366,10094,783,14311
4215,7595,249,9690,6821,15965,10502,13509,15783,3040,15027
4216,417,14332,7004,14081,18149,10583,13593,11795,13863,12119
4217,18328,11016,13597,233,7926,962,2050,3866,8758,694
4218,13878,11878,3278,9773,10438,1547,9130,13856,9824,8911
4220,11169,63,322,16165,5257,1486,7273,11621,1254,12038
4222,9543,1014,7797,8139,11401,11362,17618,10813,15749,3956
4225,1266,8740,17403,12049,14514,4006,16815,1611,2676,4447
4226,428,16500,1737,18152,634,2927,15855,15311,6514,14362
4231,3570,1569,3310,4611,3030,7335,13570,6614,6630,14536
4232,8604,9651,15909,13128,18426,14004,15143,5992,15046,1933
4233,14355,1983,417,13593,6112,14684,2076,518,11571,5181
4234,10517,7283,5420,8513,1658,4711,17792,3794,799,13122
4236,15248,6859,6011,7495,1557,1872,18026,15382,15446,11691
4237,13051,1452,3276,11895,16876,10136,13519,13850,6036,17433
4238,3172,7069,11422,11309,14302,8266,13967,7570,7869,11605
4244,976,10504,8093,14853,17661,2748,12078,7971,17898,7278
4245,583,18074,15696,1445,6400,1938,16516,13763,1529,3167
4249,15076,117,84,13597,13853,11685,3801,1513,7926,418
4250,3948,7306,8429,8464,7419,3505,16693,1687,5721,8495
4251,13433,13071,17393,18416,11604,15470,13436,18508,7582,13752
4252,8294,6804,9392,17490,11973,9755,16262,14150,9744,18208
4254,3065,12022,11707,12168,6985,13978,13779,8954,5281,6941
4256,4436,14848,14311,4286,4620,13672,583,10330,8255,14821
4257,12109,15550,100,7170,8790,2773,8566,7014,3234,10943
4258,17663,16190,16610,6483,7510,778,7683,17261,102,2516
4260,14150,13691,8774,9629,15744,9957,15980,8984,9392,5691
4263,3436,14552,15725,15289,4532,14669,6085,14616,9315,17671
4265,10931,6632,11857,14002,6979,7847,223,4972,11372,5532
4266,7006,778,15629,11176,16876,1622,8546,15259,7278,9331
4268,1774,1430,2538,1209,6011,10316,15382,4236,18026,110
4269,9717,8361,16135,14853,15545,11157,7240,7683,9597,10795
4270,5250,5695,11302,11180,17377,811,8747,7748,10980,8535
4271,5734,15637,9432,625,11340,1150,3614,7437,4896,3618
4273,9016,4023,5625,6581,14376,7127,9379,11595,3476,16215
4275,8481,6514,11960,6948,9747,18232,12021,6896,13479,6665
4281,5308,15517,15049,18340,7625,1035,8005,18470,16650,15233
4282,7682,13434,4281,10350,8333,18470,3845,8998,15679,7032
4283,10350,8196,337,14932,16045,8998,16564,12076,9397,18074
4285,3988,13051,8740,1611,16815,7151,10136,12049,8940,3633
4286,13154,11534,16245,15434,16223,15785,3915,1202,15831,10201
4287,4307,4303,16101,15705,8854,16279,7080,11157,16729,5330
4289,3685,2538,10451,730,4002,1220,110,2970,1430,15382
4290,2773,14688,8385,10415,5216,16177,910,5377,3822,11415
4293,13469,14636,9096,8385,15648,3605,11845,11394,5377,6823
4295,7872,18400,17782,15069,10818,11566,8879,18145,6215,14660
4296,13245,18093,17954,16543,14235,15412,15131,8586,9315,11637
4298,70,15658,7322,13808,15411,16423,1880,11282,4846,17310
4299,3678,18475,276,6511,14016,1705,4558,6783,7829,13348
4300,13799,16327,5657,3229,14442,10228,10852,16087,14594,14033
4303,8446,10639,9079,12109,16876,13646,6573,4307,16101,13948
4307,4287,13149,8854,15952,9122,3418,5330,14720,16101,7064
4310,15117,9657,5653,6545,4191,8780,15029,4445,13469,6155
4311,8540,4006,8255,11302,4285,6573,14311,13152,15846,3543
4312,1435,17227,4186,4315,15756,811,14311,14476,147,6352
4315,1530,15760,14311,1846,13906,4620,4436,14243,13672,3052
4318,1738,3962,14309,14255,15559,1669,16245,17771,11218,7
4319,9988,3815,15018,16309,1769,16154,8431,15630,16244,7951
4323,3618,5734,15637,15531,11392,11362,8935,1803,8511,6223
4324,4389,11802,15981,3437,6968,7174,7218,5018,14663,11984
4325,5211,11772,6726,10033,7646,452,7185,10334,14958,15961
4326,18174,15402,9609,5711,11909,9104,11148,4438,5691,5769
4327,15218,10350,18249,10249,16460,16098,16564,4238,8032,4210
4328,6075,8149,5694,13494,11359,15412,11637,14396,9326,8328
4331,2679,5605,7614,14361,16139,10006,2136,14891,13643,16183
4334,8243,2790,3749,4835,16223,9071,13306,17559,15741,14255
4335,7938,10673,13112,9397,17496,16834,15470,13752,9200,6270
4336,6206,1562,14337,11514,10650,5161,18239,6308,5615,4538
4337,6804,9744,3093,7642,4727,14424,17944,9167,3508,6791
4339,6632,223,14002,7847,1236,3564,5351,18293,11857,17838
4341,12,3258,781,3353,4602,14719,14722,15423,14020,630
4345,7014,5377,2773,17775,15325,8385,1852,7925,14238,7064
4346,6336,9199,8813,9311,3618,11392,1065,7168,15123,4140
4348,686,4562,6400,2447,17909,7411,3964,10795,5849,3319
4350,3951,4711,14238,15030,16898,7879,10517,11975,942,7841
4352,12074,11936,6635,4237,10050,6882,6273,11176,9701,7688
4353,11354,7201,11691,14034,15887,13798,4780,3594,2500,831
4355,8445,4813,4311,7213,10744,146,2600,15699,9655,10283
4358,13549,16521,14722,10145,6404,13344,6825,7752,9657,13829
4360,10192,7483,4667,15808,15704,15143,7270,9323,14239,11197
4361,2072,92,1547,13856,211,9510,2733,245,3278,6623
4362,13131,9544,1943,7668,1282,2782,1769,6263,823,2317
4364,13824,5667,8967,7058,13284,11560,14274,14941,15201,9444
4365,12166,620,1594,4153,1304,10501,5169,10344,7185,7854
4367,14844,18470,4281,7155,15867,18158,10278,14584,14750,8333
4371,8998,16453,12025,6630,13665,4562,8094,3967,5600,16382
4372,4552,5671,4812,10264,3016,2661,99,6214,3643,10740
4375,217,1009,218,16166,6199,1880,2076,8729,6033,6007
4388,5558,13514,6144,10103,7291,9822,2880,11955,2256,7142
4389,15981,5018,13046,13405,14505,7218,3437,15596,11131,15147
4390,13922,3265,15430,16662,10474,10554,16546,8415,6027,17911
4391,430,3991,1748,748,11934,6129,6620,1846,9409,459
4392,10911,16732,13072,8118,4688,9128,17802,17649,13617,11032
4394,15000,5788,11742,5764,16171,14186,3613,8656,15132,3927
4396,9364,10795,686,9597,12168,4067,3673,17170,10119,9878
4397,11068,6207,9493,5934,8798,5998,6575,2192,11890,8530
4399,13527,15939,3614,6708,10000,17966,6105,3749,14931,8080
4404,2298,4588,5938,14400,15042,5194,3194,1781,1064,10469
4405,8434,8834,2852,5659,10461,3819,4085,16738,18347,11092
4406,13178,8033,14037,13932,5306,130,14614,7435,5539,5391
4407,14102,7501,7673,11391,11090,107,6289,1486,14171,7911
4408,6048,17828,16362,4802,6613,4803,10859,17447,6325,6794
4409,1407,13453,9061,17460,2229,14873,3276,6338,1520,1212
4410,11099,5431,1510,4067,17484,5467,7211,686,12147,6652
4412,1928,11534,7212,4237,8524,15785,4563,3637,1487,6282
4415,14271,8785,14535,167,9794,2847,14943,249,102,13267
4416,10180,8440,1250,16360,6245,3044,15411,2583,762,14629
4419,2838,8917,10795,10312,11853,18154,14207,4067,11363,5371
4421,4749,17452,5933,17423,6133,7691,7,7609,2806,18030
4422,3190,2073,14783,5417,13230,9951,5861,7743,10813,10733
4423,5930,14816,14671,14484,13963,14379,5527,11074,13023,13128
4424,7902,6800,6313,4107,15854,6192,13640,9027,17455,14922
4426,8372,10331,1936,4715,11427,11631,8696,16297,13020,13381
4428,1372,3419,6326,4497,13230,7870,18079,16451,5112,17503
4429,2557,10193,10111,18003,227,16297,2853,3464,15834,10790
4430,11512,7760,6091,13489,7875,9923,10200,18478,5690,14494
4431,16293,4452,11674,1880,7466,13199,15952,17504,10480,11824
4432,2388,16371,8129,8937,10173,7407,5137,15650,4775,14885
4433,10233,6803,17458,10437,4757,17984,16394,15202,13407,14978
4435,1072,79,2956,9320,7394,14524,7626,1276,3242,18430
4436,6573,2582,8909,3559,4607,8446,14195,16101,15629,13028
4438,5505,5691,15402,7175,9104,17392,15479,18174,11973,13691
4440,8538,8617,10433,18321,2316,11971,14172,6342,18062,3477
4441,6074,16423,17701,7625,10277,13442,2529,11941,7842,13974
4444,11023,13536,16230,10652,7480,1033,230,4406,11824,17837
4445,14238,14529,17465,3949,4350,2141,6649,9554,8955,8954
4446,6649,14720,8954,2516,15952,16279,6231,11157,1643,7064
4447,15027,9138,4225,15646,14189,206,18434,13586,15965,8740
4451,7053,4711,14238,11975,16229,13801,9575,8142,4350,17527
4452,5294,13636,15471,14031,14182,6289,5386,1280,382,4531
4453,8699,13943,16005,15924,15642,473,8701,7495,11946,17922
4454,11895,12180,13051,3183,16241,14597,16478,13704,1046,13954
4456,10499,10433,14217,13645,6094,2080,13800,16613,9356,9346
4457,11895,3915,892,9844,13911,13152,4454,5539,16241,13051
4458,1046,13481,11144,306,1196,7249,13704,12180,10681,2802
4460,5899,7590,5860,8540,16603,40,8029,9655,7416,7914
4461,14970,11171,17472,17983,4023,7951,4127,9408,11806,13175
4463,8975,16021,4350,5420,16898,13122,16790,8513,8707,14238
4464,471,70,3695,13996,15411,2583,8091,13715,2338,9265
4466,10038,14385,16103,2522,16230,1033,6821,12043,16749,3118
4470,18137,2676,2549,976,14514,12049,135,2748,526,4237
4471,11956,14897,1296,14816,14965,18106,11736,11971,11074,9651
4473,16227,15424,13827,9172,11629,17571,18427,1525,13340,11570
4474,5181,214,1530,7250,8540,3586,13863,13906,3020,18057
4475,7196,10171,497,16166,3817,14042,2892,15023,3565,18365
4476,13077,15711,9358,8484,18020,10684,13922,15791,11205,16546
4477,8185,8457,16042,7480,7682,17650,6457,9657,2449,16465
4479,9250,7006,13388,1622,10377,15871,10315,11279,1529,10119
4482,15626,2051,18384,15962,15904,9537,5765,13442,10275,13861
4483,7462,14811,9545,16231,3967,14370,13378,15418,9526,15053
4485,1147,4183,102,14929,8030,14,11049,285,308,6894
4487,15736,10675,1079,4483,9541,13670,11853,6919,16231,11964
4489,356,17771,5539,15434,6545,942,4121,15785,4412,15748
4490,8718,1769,14838,9624,7215,11539,6143,11463,16451,8655
4495,3259,13381,3631,7926,5185,4153,3367,5055,14415,14138
4496,1570,6391,10888,8091,4596,10862,8396,10022,1483,16500
4497,778,7846,16035,11936,9331,1769,1212,13566,14038,2671
