store_id,prov_namt,latitude,longitude
6552,นครราชสีมา,14.93112939950225,102.0567420324189
6553,ปทุมธานี,13.99057872652708,100.6426980278918
6555,ร้อยเอ็ด,16.07326453543004,103.5965533652456
6557,นครพนม,16.94685151258727,104.7247120617124
6561,ราชบุรี,13.54759009120977,99.44334520761532
6565,กรุงเทพมหานคร,13.74086291369258,100.5432209191102
6566,กรุงเทพมหานคร,13.66539342096968,100.470127723016
6567,ชลบุรี,13.08945137508096,100.9204874266535
6568,นนทบุรี,13.86347996722674,100.5201239403676
6569,นครศรีธรรมราช,8.336132000391558,100.1497899998087
6570,พระนครศรีอยุธยา,14.3371256978927,100.6046296771179
6573,เพชรบูรณ์,16.77528630891607,101.2423204472309
6575,อุตรดิตถ์,17.63645890425505,100.0889812541816
6580,สมุทรสาคร,13.65068692805932,100.2793197956721
6581,สมุทรปราการ,13.51817400003012,100.6745549996136
6582,สุพรรณบุรี,14.72181952275281,100.1083975973713
6583,เชียงราย,20.04850780579068,99.87579952622724
6584,พังงา,8.434694694704433,98.51307807629225
6588,กรุงเทพมหานคร,13.76986769273986,100.5962528097194
6592,กาฬสินธุ์,16.33547970432494,103.5757317081519
6596,กรุงเทพมหานคร,13.77633299986809,100.5323139997913
6597,กรุงเทพมหานคร,13.75125886970113,100.5020089224739
6598,สมุทรปราการ,13.61875200040453,100.647137999719
6599,กรุงเทพมหานคร,13.68599085639295,100.635355053493
6600,กรุงเทพมหานคร,13.83336300020233,100.6516629997477
6607,ปราจีนบุรี,13.93935506678298,101.557130839117
6608,ปราจีนบุรี,13.92614334873662,101.5668452304231
6609,กรุงเทพมหานคร,13.70399373692146,100.4233377173618
6613,นนทบุรี,13.81355699425996,100.3923874601132
6614,มหาสารคาม,16.23602600039965,103.2678900000236
6615,กาญจนบุรี,14.25466539449241,99.8211684026997
6617,ชลบุรี,13.34617915424462,100.9780098318883
6618,สุรินทร์,14.62930007114142,103.4045529998211
6620,กรุงเทพมหานคร,13.78108499957312,100.5717889999624
6623,กรุงเทพมหานคร,13.7460760003072,100.5100290000384
6625,กรุงเทพมหานคร,13.80914923974569,100.8121182846312
6626,ประจวบคีรีขันธ์,11.57841300035972,99.64762099970945
6627,สงขลา,7.132715159976726,100.5811046804367
6628,ประจวบคีรีขันธ์,12.56679120794792,99.95504896393862
6630,มหาสารคาม,15.51727352375417,103.194914513494
6631,ปราจีนบุรี,14.06508356955112,101.8049471327041
6632,กำแพงเพชร,16.06772698691094,99.86176899074638
6635,ชุมพร,10.86768108871132,99.34522502291652
6636,สุราษฎร์ธานี,9.149274092225596,99.3927540248784
6637,พิจิตร,16.21532362848274,100.42237920014
6640,ฉะเชิงเทรา,13.58320365162729,100.9331759371199
6641,นครสวรรค์,15.94328487709544,99.98258917275216
6644,ประจวบคีรีขันธ์,12.3926708450835,99.91872963806242
6645,กรุงเทพมหานคร,13.71505822465741,100.369681293457
6646,ชลบุรี,12.66526410945113,100.9006529859466
6647,ลพบุรี,15.28114696795825,101.3463447953761
6649,นนทบุรี,13.89056151999819,100.4507452572878
6651,กรุงเทพมหานคร,13.80016700630233,100.6336515918475
6652,สุพรรณบุรี,14.37693597611445,99.89850797176553
6653,นนทบุรี,13.87590248970821,100.5305811186238
6657,ขอนแก่น,16.76085492671353,102.6349293724926
6658,พัทลุง,7.565339676185147,99.92973838581791
6659,สมุทรปราการ,13.6681281334067,100.521837630902
6660,กาฬสินธุ์,16.65798696282815,103.2973582833582
6661,เชียงราย,19.90706804975076,99.8284771102305
6662,เชียงราย,19.90902944145563,99.83546396568954
6663,กรุงเทพมหานคร,13.85217399983026,100.6702089997456
6664,นนทบุรี,13.88546242964748,100.3723767738691
6665,อุดรธานี,17.27849415907821,102.8729059155756
6666,กรุงเทพมหานคร,13.69476160976052,100.5352977713751
6667,ขอนแก่น,16.47423000001453,102.8596650001397
6669,ราชบุรี,13.53571172781403,99.79732792114667
6671,กรุงเทพมหานคร,13.75279203392529,100.6206711380626
6673,สมุทรปราการ,13.50762600013985,100.8234070003328
6675,ชลบุรี,12.66620681838998,100.9355036163988
6676,ชลบุรี,12.94414683560802,100.9388780238018
6677,กรุงเทพมหานคร,13.8157510001086,100.6869710002115
6678,นนทบุรี,13.85881873789447,100.4093726129558
6679,ปราจีนบุรี,13.89992115393818,101.5833474464276
6680,สมุทรปราการ,13.58591399963143,100.7937440002855
6682,สกลนคร,17.15883396311693,104.1433706904051
6683,ขอนแก่น,16.72220599970717,102.8034260003097
6735,นครพนม,17.96134793176168,104.2106531985863
6684,สมุทรปราการ,13.61226699992216,100.6103949996296
6686,กรุงเทพมหานคร,13.70225359462773,100.5128058681963
6688,กรุงเทพมหานคร,13.70232471571313,100.5889727060256
6692,อุตรดิตถ์,17.28913648975725,100.0875463714679
6693,กรุงเทพมหานคร,13.83374799997028,100.6607089996207
6694,กรุงเทพมหานคร,13.81753028089781,100.7149399068513
6695,ระยอง,13.00790419921947,101.1262217383426
6697,กรุงเทพมหานคร,13.88277399992023,100.5845860001439
6703,กรุงเทพมหานคร,13.65286599976611,100.4431790001108
6704,นนทบุรี,13.8287003229616,100.4884653015325
6705,มหาสารคาม,16.1629739995505,103.3457010000012
6708,ชลบุรี,13.1143164938112,100.925063755488
6712,พระนครศรีอยุธยา,14.364331928176,100.5831434417165
6714,ชลบุรี,13.43952511699058,101.0387653115699
6716,ปราจีนบุรี,13.91262269917826,101.5702348948246
