,grid_lon_id,grid_lat_id,green,maroon,orange,red,store_id
121,7,9,0.0,0.0,0.0,0.0,153-OPRCD102501
122,7,10,0.0,0.0,0.0,0.0,153-OPRCD102501
123,7,11,0.07311477208164431,0.0,0.04121437789315619,0.0,153-OPRCD102501
124,7,12,0.06938917859977708,0.0,0.07358047126687772,0.0,153-OPRCD102501
125,7,13,0.0,0.0,0.011642479630835083,0.0,153-OPRCD102501
126,7,14,0.0,0.0,0.0,0.0,153-OPRCD102501
127,7,15,0.0,0.0,0.0,0.0,153-OPRCD102501
128,8,0,0.0,0.0,0.0,0.0,153-OPRCD102501
129,8,1,0.027941951114004198,0.0,0.0,0.0,153-OPRCD102501
130,8,2,0.0,0.0,0.08242875578631238,0.0,153-OPRCD102501
131,8,3,0.0,0.0,0.0,0.0,153-OPRCD102501
132,8,4,0.0,0.0,0.0,0.0,153-OPRCD102501
133,8,5,0.36161541733373764,0.0,0.00279419511140042,0.003259894296633823,153-OPRCD102501
134,8,6,0.11735619467881762,0.0,0.0025613455187837183,0.0,153-OPRCD102501
135,8,7,0.12573878001301889,0.0,0.10501516627013244,0.051459759968291066,153-OPRCD102501
136,8,8,0.1534478815344064,0.0,0.02561345518783718,0.15088653601562266,153-OPRCD102501
137,8,9,0.009546833297284767,0.0,0.010711081260368276,0.061705142043425934,153-OPRCD102501
138,8,10,0.16089906849814084,0.0,0.011642479630835083,0.0,153-OPRCD102501
139,8,11,0.06193799163604264,0.0,0.000698548777850105,0.0,153-OPRCD102501
140,8,12,0.0,0.0,0.0,0.0,153-OPRCD102501
141,8,13,0.0,0.0,0.0,0.0,153-OPRCD102501
142,8,14,0.0,0.0,0.0,0.0,153-OPRCD102501
143,8,15,0.0,0.0,0.0,0.0,153-OPRCD102501
144,9,0,0.0,0.0,0.0,0.0,153-OPRCD102501
145,9,1,0.0,0.0,0.0,0.0,153-OPRCD102501
146,9,2,0.0,0.0,0.0,0.0,153-OPRCD102501
147,9,3,0.0,0.0,0.0,0.0,153-OPRCD102501
148,9,4,0.07288192248902761,0.0,0.0,0.0,153-OPRCD102501
149,9,5,0.4107466813758617,0.0,0.0,0.0,153-OPRCD102501
150,9,6,0.0,0.0,0.0,0.0,153-OPRCD102501
151,9,7,0.0,0.0,0.0,0.0,153-OPRCD102501
152,9,8,0.0703205769702439,0.0,0.06263654041389274,0.037488784411288965,153-OPRCD102501
153,9,9,0.252874657581738,0.0,0.00139709755570021,0.0004656991852334033,153-OPRCD102501
154,9,10,0.16136476768337424,0.0,0.1678845562766419,0.0,153-OPRCD102501
155,9,11,0.034228890114655144,0.0,0.000698548777850105,0.0,153-OPRCD102501
156,9,12,0.0,0.0,0.0,0.0,153-OPRCD102501
157,9,13,0.0,0.0,0.0,0.0,153-OPRCD102501
158,9,14,0.0,0.0,0.0,0.0,153-OPRCD102501
159,9,15,0.0,0.0,0.0,0.0,153-OPRCD102501
160,10,0,0.0,0.0,0.0,0.0,153-OPRCD102501
161,10,1,0.0,0.0,0.0,0.0,153-OPRCD102501
162,10,2,0.0,0.0,0.0,0.0,153-OPRCD102501
163,10,3,0.0,0.0,0.0,0.0,153-OPRCD102501
164,10,4,0.4025969456342771,0.0,0.0,0.0,153-OPRCD102501
165,10,5,0.21911146665231623,0.0,0.0,0.0,153-OPRCD102501
166,10,6,0.0,0.0,0.0,0.0,153-OPRCD102501
167,10,7,0.0,0.0,0.0,0.0,153-OPRCD102501
168,10,8,0.12108178816068485,0.0,0.0,0.0,153-OPRCD102501
169,10,9,0.0,0.0,0.0,0.0,153-OPRCD102501
170,10,10,0.09430408500976417,0.0,0.0,0.0,153-OPRCD102501
171,10,11,0.18558112531551121,0.0,0.12341028408685187,0.0,153-OPRCD102501
172,10,12,0.0717176745259441,0.0,0.1534478815344064,0.0,153-OPRCD102501
173,10,13,0.001164247963083508,0.0,0.008382585334201258,0.0,153-OPRCD102501
174,10,14,0.0,0.0,0.0,0.0,153-OPRCD102501
175,10,15,0.0,0.0,0.0,0.0,153-OPRCD102501
176,11,0,0.0,0.0,0.0,0.0,153-OPRCD102501
177,11,1,0.0,0.0,0.0,0.0,153-OPRCD102501
178,11,2,0.0,0.0,0.0,0.0,153-OPRCD102501
179,11,3,0.27569391765817475,0.0,0.0,0.0,153-OPRCD102501
180,11,4,0.35835552303710383,0.0,0.0,0.0,153-OPRCD102501
181,11,5,0.11921899141975124,0.0,0.0,0.0,153-OPRCD102501
182,11,6,0.0,0.0,0.0,0.0,153-OPRCD102501
183,11,7,0.0,0.0,0.0,0.0,153-OPRCD102501
184,11,8,0.057048150191091905,0.0,0.0,0.0,153-OPRCD102501
185,11,9,0.061705142043425934,0.0,0.0,0.0,153-OPRCD102501
186,11,10,0.0,0.0,0.0,0.0,153-OPRCD102501
187,11,11,0.0,0.0,0.0,0.0,153-OPRCD102501
188,11,12,0.14832519049683895,0.0,0.016765170668402517,0.0,153-OPRCD102501
189,11,13,0.19559365779802937,0.0,0.2791866615474253,0.0034927438892505248,153-OPRCD102501
190,11,14,0.028873349484471005,0.0,0.11921899141975124,0.0,153-OPRCD102501
191,11,15,0.0,0.0,0.0,0.0,153-OPRCD102501
192,12,0,0.0,0.0,0.0,0.0,153-OPRCD102501
193,12,1,0.006286939000650945,0.0,0.0,0.0,153-OPRCD102501
194,12,2,0.20886608457718137,0.0,0.0,0.0,153-OPRCD102501
195,12,3,0.19489510902017929,0.0,0.0,0.0,153-OPRCD102501
196,12,4,0.030270447040171213,0.0,0.0989610768620982,0.0,153-OPRCD102501
197,12,5,0.12364313367946857,0.0,0.0,0.0,153-OPRCD102501
198,12,6,0.002328495926167016,0.0,0.0,0.0,153-OPRCD102501
199,12,7,0.0,0.0,0.0,0.0,153-OPRCD102501
200,12,8,0.0,0.0,0.0,0.0,153-OPRCD102501
201,12,9,0.14879088968207235,0.0,0.0,0.0,153-OPRCD102501
202,12,10,0.05332255670922468,0.0,0.0,0.0,153-OPRCD102501
203,12,11,0.0,0.0,0.0,0.0,153-OPRCD102501
204,12,12,0.0568153005984752,0.0,0.017929418631486026,0.0,153-OPRCD102501
205,12,13,0.11200065404863349,0.0,0.03492743889250525,0.0,153-OPRCD102501
206,12,14,0.06380078837697625,0.0,0.1816226822410273,0.08359300374939589,153-OPRCD102501
207,12,15,0.10548086545536585,0.0,0.026079154373070585,0.07567611760042803,153-OPRCD102501
208,13,0,0.07753891434136165,0.0,0.0,0.0,153-OPRCD102501
209,13,1,0.2859392997333096,0.0,0.0,0.0,153-OPRCD102501
210,13,2,0.10454946708489904,0.0,0.0,0.0,153-OPRCD102501
211,13,3,0.0,0.0,0.0,0.0,153-OPRCD102501
212,13,4,0.10315236952919883,0.0,0.025380605595220478,0.0,153-OPRCD102501
213,13,5,0.05215830874614117,0.0,0.0,0.0,153-OPRCD102501
214,13,6,0.05402110548707478,0.0,0.0016299471483169116,0.0,153-OPRCD102501
215,13,7,0.0,0.0,0.0,0.0,153-OPRCD102501
216,13,8,0.0,0.0,0.0,0.0,153-OPRCD102501
217,13,9,0.058212398154175414,0.0,0.0,0.0,153-OPRCD102501
218,13,10,0.13738125964385398,0.0,0.0,0.0,153-OPRCD102501
219,13,11,0.018860817001952832,0.0,0.0,0.0,153-OPRCD102501
220,13,12,0.027476251928770793,0.0,0.0,0.0,153-OPRCD102501
221,13,13,0.186512523685978,0.0,0.05774669896894201,0.030503296632787915,153-OPRCD102501
222,13,14,0.0,0.0,0.016066621890552413,0.02701055274353739,153-OPRCD102501
223,13,15,0.0,0.0,0.006054089408034243,0.005355540630184138,153-OPRCD102501
224,14,0,0.11782189386405104,0.0,0.038653032374372474,0.0,153-OPRCD102501
225,14,1,0.026312003965687284,0.0,0.0,0.0,153-OPRCD102501
226,14,2,0.0,0.0,0.0,0.0,153-OPRCD102501
227,14,3,0.0,0.0,0.0,0.0,153-OPRCD102501
228,14,4,0.10454946708489904,0.0,0.0,0.0,153-OPRCD102501
229,14,5,0.0142038251496188,0.0,0.0,0.0,153-OPRCD102501
230,14,6,0.0,0.0,0.04424142259717331,0.0004656991852334033,153-OPRCD102501
231,14,7,0.0,0.0,0.0,0.0,153-OPRCD102501
232,14,8,0.0,0.0,0.0,0.0,153-OPRCD102501
233,14,9,0.0,0.0,0.0,0.0,153-OPRCD102501
234,14,10,0.02281926007643676,0.0,0.0,0.0,153-OPRCD102501
235,14,11,0.0982625280842481,0.0,0.0,0.0,153-OPRCD102501
236,14,12,0.0,0.0,0.016532321075785818,0.0,153-OPRCD102501
237,14,13,0.21818006828184944,0.0,0.0142038251496188,0.0,153-OPRCD102501
238,14,14,0.0,0.0,0.0,0.0,153-OPRCD102501
239,14,15,0.00023284959261670165,0.0,0.06938917859977708,0.0,153-OPRCD102501
240,15,0,0.020490764150269746,0.0,0.0,0.0,153-OPRCD102501
241,15,1,0.03888588196698917,0.0,0.0,0.0,153-OPRCD102501
242,15,2,0.0,0.0,0.0,0.0,153-OPRCD102501
243,15,3,0.0,0.0,0.0,0.0,153-OPRCD102501
244,15,4,0.029339048669704406,0.0,0.0,0.0,153-OPRCD102501
245,15,5,0.030037597447554513,0.0,0.0,0.0,153-OPRCD102501
246,15,6,0.0,0.0,0.0,0.0,153-OPRCD102501
247,15,7,0.0,0.0,0.0,0.0,153-OPRCD102501
248,15,8,0.0,0.0,0.0,0.0,153-OPRCD102501
249,15,9,0.0,0.0,0.0,0.0,153-OPRCD102501
250,15,10,0.0,0.0,0.0,0.0,153-OPRCD102501
251,15,11,0.09290698745406395,0.0,0.041912926671006295,0.0,153-OPRCD102501
252,15,12,0.020490764150269746,0.0,0.08359300374939589,0.0,153-OPRCD102501
253,15,13,0.10897360934461636,0.0,0.016765170668402517,0.0,153-OPRCD102501
254,15,14,0.0,0.0,0.0,0.0,153-OPRCD102501
255,15,15,0.007916886148967855,0.0,0.0004656991852334033,0.0,153-OPRCD102501
